track_id,track_name,artist_names,album_id,album_name,album_release_date,release_year,artist_ids,duration_ms,album_total_tracks,track_popularity,genre,gender
5p7ujcrUXASCNwRaWNHR1C,without me,halsey,0zzrCTzvL4ZmR42xF46Afm,without me,2018-10-04 00:00:00+00:00,2018,26VFTg2z8YR0cCuwLzESi2,201660,1,7,unknown,female
70cTMpcgWMcR18t9MRJFjB,i gotta feeling,black eyed peas,5lNzygOpCmzRx4N301icBB,the e.n.d. (the energy never dies) [international version],2009-01-01 00:00:00+00:00,2009,1yxSLGMDHlW21z4YXirZDS,289133,16,7,unknown,unknown
4y6c5vMzKKM3KsMbHtjKx5,stronger,kanye west,0EXLFY4NFNx4FlpAlFO7ly,graduation (uk version),2007-09-11 00:00:00+00:00,2007,5K4W6rqBFWDnAN6FQUkS6x,311866,14,7,rap,unknown
3n4wHs6x8HsyErXRD4B8Av,then came you,dionne warwick; the spinners,2HsJzAPHtFOQhUK9TiLgeB,70 hits of the 70s,2016-04-22 00:00:00+00:00,2016,2JSjCHK79gdaiPWdKiNUNp; 5fbhwqYYh4YwUoEs582mq5,241226,70,6,classic soul; motown; northern soul; philly soul; soul,group
75MNhvTCCKsST3YqqUiU9r,shivers,ed sheeran,531c37GGv5IvddCvBv3sWT,shivers,2021-09-13 00:00:00+00:00,2021,6eUKZXaKkcviH0Ku9w2n3V,207853,2,6,soft pop,male
1xPSDf8z4dH46gkvlLtvDO,maniac,michael sembello,5rdy0MyO9GklJMgqfAJOSQ,flashdance original soundtrack from the motion picture,1983-01-01 00:00:00+00:00,1983,771qBvjnXOH9Azr6lKy6FB,244706,10,6,unknown,male
4MhTFsyqIJnjsOweVcU8ug,sweet child o' mine,guns n' roses,5JKFiC2WVi9HtvJEm8CUB8,appetite for destruction,1987-07-21 00:00:00+00:00,1987,3qm84nBOXUEQ2vnTfUTTFC,356400,12,6,classic rock; glam metal; hard rock; rock,unknown
3LQPTJEqOfljGBxmpgUnoC,american woman - 2024 remaster,the guess who,4Z3eBMaRmWCbTguaeiYUjV,american woman,1970-01-01 00:00:00+00:00,1970,0cQuYRSzlItquYxsQKDvVc,307493,10,6,classic rock,unknown
0J6mQxEZnlRt9ymzFntA6z,livin' on a prayer,bon jovi,5uU2uM1RGHfzlA12opjqol,slippery when wet,1986-01-01 00:00:00+00:00,1986,58lV9VcRSjABbAbfWS6skp,249293,10,6,glam metal; rock,unknown
1K3LRUEcUz5FMtPYyg0F45,ho hey,the lumineers,0nRgsLe1she16l3pclpyy7,the lumineers (deluxe edition),unknown,0,16oZKvXb6WkQlVAjwo2Wbg,163133,16,6,folk pop; indie folk,unknown
5HbCnVLXRyZVxnreOPgJCK,girlfriend,avril lavigne,5dfbrFuG8lfC4Yi75J8NmK,the best damn thing,2007-04-17 00:00:00+00:00,2007,0p4nmQO2msCgU4IF37Wi3j,216600,12,5,unknown,female
3k79jB4aGmMDUQzEwa46Rz,vampire,olivia rodrigo,5kqfR7EuGbyp8x27Pr1kY9,vampire,2023-06-30 00:00:00+00:00,2023,1McMsnEElThX1knmY4oliG,219724,1,5,unknown,female
5b0lwJn0mZrr9sYU9u9DsI,touch me in the morning,diana ross,5A3dBdEoqZ20EyOXV3Aof8,as 100 mais da antena 1 - volume 3 (álbum 5),2012-01-01 00:00:00+00:00,2012,3MdG05syQeRYPPcClLaUGl,207000,17,5,disco; motown,female
3u9fHuAtjMY1RW2mZfO4Cf,gangsta's paradise (feat. l.v.),coolio; l.v.,3gj5MfnW3Oud8Ji1n7Tops,gangsta's paradise,1995-11-07 00:00:00+00:00,1995,3y24n3XhZ96wgwRXjvS17T; 2LhsePRtgCo4THVKULQBL7,241933,17,4,g-funk; west coast hip hop,group
5pgq6Pzyr8iF2Rs7vzC1nd,michael/cotton fields medley,the highwaymen,4xQseKMx3kxpcsVF638xnY,hootenanny with the highwaymen,unknown,0,42zQWH4QjEPz9xO4tJpgjZ,289227,14,4,folk; traditional folk,unknown
0QeI79sp1vS8L3JgpEO7mD,let's go crazy,prince,7nXJ5k4XgRj5OLg9m8V3zc,purple rain,1984-06-25 00:00:00+00:00,1984,5a2EaR3hamoenG9rDuVn8j,280000,9,4,funk; funk rock,male
5WQ1hIc5d2EVbRQ8qsj8Uh,hey ya! - radio mix / club mix,outkast,00XMrHZoOsYLmiyx890axX,speakerboxxx/the love below,2003-09-23 00:00:00+00:00,2003,1G9G7WwrXka3Z1r7aIDjI7,235213,39,4,hip hop; southern hip hop,unknown
51H2y6YrNNXcy3dfc3qSbA,when doves cry,prince,7nXJ5k4XgRj5OLg9m8V3zc,purple rain,1984-06-25 00:00:00+00:00,1984,5a2EaR3hamoenG9rDuVn8j,352906,9,4,funk; funk rock,male
5qTvkDrSfvwDv6RBjjcfQr,get busy,sean paul,3nAwSh2fcp3M8voQKZS2as,dutty rock,2002-11-12 00:00:00+00:00,2002,3Isy6kedDrgPYoTS1dazA9,211666,20,4,dancehall,male
3GfGTJ2xzC0rqKgdjNJLOC,mony mony,billy idol,0dvStBuexp9Chq1hg3Yjes,idolize yourself: the very best of billy idol,2008-01-01 00:00:00+00:00,2008,7lzordPuZEXxwt9aoVZYmG,300213,18,3,unknown,male
60kXdgdz1PRqbNQIAEU6s9,"gonna fly now - theme from ""rocky""",bill conti,7GH6KfWAMFxfp8pSyBjWhM,rocky (original motion picture score),1976-10-14 00:00:00+00:00,1976,272ygo5fv9cYsiCLcV0HV2,167533,13,3,unknown,male
2vEQ9zBiwbAVXzS2SOxodY,nothing's gonna stop us now,starship,6FTFKwFEs3hwpnj68VKXg3,no protection,unknown,0,0kObWap02DEg9EAJ3PBxzf,270333,11,3,unknown,unknown
7aHRctaQ7vjxVTVmY8OhAA,we built this city,starship,0I0eWeNKn0flG4FryxVjGx,knee deep in the hoopla,unknown,0,0kObWap02DEg9EAJ3PBxzf,296080,9,3,unknown,unknown
7MAibcTli4IisCtbHKrGMh,leave the door open,bruno mars; anderson .paak; silk sonic,7dfPqXck6BB9wpThrVYBss,leave the door open,2021-03-05 00:00:00+00:00,2021,0du5cEVh5yTK9QJze8zA0C; 3jK9MiCrA42lLAdMGUZpwa; 6PvvGcCY2XtUcSRld1Wilr,242096,1,3,unknown,group
1eq1wUnLVLg4pdEfx9kajC,rolling in the deep,adele,7n3QJc7TBOxXtlYh4Ssll8,21,2011-01-19 00:00:00+00:00,2011,4dpARuHxo51G3z768sgnrY,228093,11,3,soft pop,female
4y3OI86AEP6PQoDE6olYhO,sucker,jonas brothers,4W0r9HOcuCC6Vh7aze2hwi,sucker,2019-03-01 00:00:00+00:00,2019,7gOdHgIoIKoe4i9Tta6qdD,181040,1,3,unknown,unknown
4aKIs5t9TqP59btlCGPrgw,maneater,daryl hall & john oates,5nDQAU3K52JimAaShsZoSn,h2o,unknown,0,77tT1kLj6mCWtFNqiOmP9H,271893,14,3,soft rock; yacht rock,unknown
2Y2ud3awMZHDxOCpDebiv3,umbrella,rihanna; jay-z,1G2ZRwcqN6warfakvcPgEs,good girl gone bad: reloaded,2008-06-02 00:00:00+00:00,2008,5pKCCKE2ajJHZ9KAiaK11H; 3nFkdlSjzX9mRTtwJOzDYB,275986,15,3,east coast hip hop; hip hop; rap,group
6QPKYGnAW9QozVz2dSWqRg,someone like you,adele,7n3QJc7TBOxXtlYh4Ssll8,21,2011-01-19 00:00:00+00:00,2011,4dpARuHxo51G3z768sgnrY,285240,11,2,soft pop,female
1GrikfH0jDejDvrxo84n4P,together again,janet jackson,6ZANEjETQ9L9pjBuvOAhCQ,the velvet rope,1997-10-07 00:00:00+00:00,1997,4qwGe91Bz9K2T8jXTZ815W,301200,22,2,new jack swing,female
4nthV2eZAXnt4yiJMocLkG,dilemma,nelly; kelly rowland,502wXEj9iWWdqaAi0CO75M,nellyville (explicit version),2002-06-25 00:00:00+00:00,2002,2gBjLmx6zQnFGQJCAQpRgw; 3AuMNF8rQAKOzjYppFNAoB,289173,19,2,unknown,group
01iyCAUm8EvOFqVWYJ3dVX,dancing queen,abba,79ZX48114T8NH36MnOTtl7,arrival,1976-10-11 00:00:00+00:00,1976,0LcJLqbBmaGUft1e9Mm8HV,230400,12,2,unknown,unknown
0EMmVUYs9ZZRHtlADB88uz,come on eileen,dexys midnight runners,0QNluXFRHFyRVDiBHXmstK,too rye ay,unknown,0,4QTVePrFu1xuGM9K0kNXkk,287306,15,2,unknown,unknown
3tvWMBIblzT5FSjKtIeRR1,whatever you like,t.i.,68E0atuSszPQYckBQ6cQnv,paper trail,2008-09-08 00:00:00+00:00,2008,4OBJLual30L7gRl5UkeRcT,249533,16,2,southern hip hop,male
16GHcGtW9Io7AuVdNmTjv3,live your life - feat. rihanna,t.i.; rihanna,68E0atuSszPQYckBQ6cQnv,paper trail,2008-09-08 00:00:00+00:00,2008,4OBJLual30L7gRl5UkeRcT; 5pKCCKE2ajJHZ9KAiaK11H,338853,16,2,southern hip hop,group
4FCb4CUbFCMNRkI6lYc1zI,hero,mariah carey,2NKxb7pk04CuZab5udkGUl,music box,1993-08-31 00:00:00+00:00,1993,4iHNK0tOyZPYnBU7nGAgpQ,257733,10,2,christmas,female
3nvuPQTw2zuFAVuLsC9IYQ,nothing compares 2 u,sinéad o'connor,34hQFIwGTLf03BZQmGL0iy,i do not want what i haven't got,1990-07-01 00:00:00+00:00,1990,4sD9znwiVFx9cgRPZ42aQ1,280040,10,2,unknown,female
3OeUlriM0EZHdWleJtjoVr,got my mind set on you - remastered 2004,george harrison,1nbq8GgaVdINI3PulXvPUq,cloud nine,1987-11-02 00:00:00+00:00,1987,7FIoB5PHdrMZVC3q2HE5MS,234653,14,2,unknown,male
6NncjnSD7JLEetWb9KqMRY,i wanna love you,akon; snoop dogg,13C2pc5O7ofZKd4p2VYO3S,konvicted,unknown,0,0z4gvV4rjIZ9wHck67ucSV; 7hJcb9fa4alzcOq3EaNPoG,247066,17,2,g-funk; gangster rap; hip hop; old school hip hop; rap; west coast hip hop,group
6HHytHLXLX8QfWTtGfFSvH,drop it like it's hot,snoop dogg; pharrell williams,34GxD8gBcVX4CkJRJP73Ph,r&g (rhythm & gangsta): the masterpiece [explicit version],2004-01-01 00:00:00+00:00,2004,7hJcb9fa4alzcOq3EaNPoG; 2RdwBSPQiwcmiDo9kixcl8,266066,20,2,g-funk; gangster rap; hip hop; old school hip hop; rap; west coast hip hop,group
2aIdVb8v9KTpEZnftkz2mD,buy u a drank (shawty snappin') (feat. yung joc),t-pain; yung joc,44Z1ZEmOyois0QoAgfUxrD,epiphany,2007-06-05 00:00:00+00:00,2007,3aQeKQSyrW4qWr35idm0cy; 23LbwefIODbyGdRbAz3urj,227960,17,2,crunk; southern hip hop,group
5XJJdNPkwmbUwE79gv0NxK,gold digger,kanye west; jamie foxx,4GRDFQ9HRoO0by8H0r2a3I,late registration,2005-01-01 00:00:00+00:00,2005,5K4W6rqBFWDnAN6FQUkS6x; 7LnaAXbDVIL75IVPnndf7w,207626,21,2,rap,group
3KYiA4vq6RPO1dE2XROXd8,you give love a bad name,bon jovi,5uU2uM1RGHfzlA12opjqol,slippery when wet,1986-01-01 00:00:00+00:00,1986,58lV9VcRSjABbAbfWS6skp,222706,10,2,glam metal; rock,unknown
31DvHUCSioX0JD7B4kZMJ9,money for nothing,dire straits,15J400U0rEpgE64UQgtvLs,brothers in arms,1985-05-13 00:00:00+00:00,1985,0WwSkZ7LtFUFjGjMZBMt6T,510933,9,2,classic rock,unknown
3Zuf70897YkrVRAsrBMMSF,"you're the one that i want - from ""grease"" original motion picture soundtrack",john travolta; olivia newton-john,0CbwlsDekgmAW03uMBjPBG,grease (deluxe edition),2003-01-01 00:00:00+00:00,2003,4hKkEHkaqCsyxNxXEsszVH; 4BoRxUdrcgbbq1rxJvvhg9,168466,36,2,musicals,group
4YMqbFcDIFiCBd02PzUBcM,thrift shop (feat. wanz),macklemore & ryan lewis; wanz,6XO9dbsH9zhuQgFGH0hUrb,the heist,2012-10-10 00:00:00+00:00,2012,5BcAKTbp20cv7tC5VqPFoC; 56xTxG4nQMAs1GW9kvn0uA,235613,15,2,g-funk,group
1mr3616BzLdhXfJmLmRsO8,fireflies,owl city,5Afh5z6eTtJ62nfqpKZtGv,ocean eyes,2009-01-01 00:00:00+00:00,2009,07QEuhtrNmmZ0zEcqE9SF6,228346,12,1,unknown,male
2nwCO1PqpvyoFIvq3Vrj8N,these boots are made for walkin',nancy sinatra,62FTy4WqUxi3paBlxOhh4M,boots,unknown,0,3IZrrNonYELubLPJmqOci2,166008,15,1,unknown,female
3mmjD9G2HUUzDbFl3NRDLM,take a bow,rihanna,1G2ZRwcqN6warfakvcPgEs,good girl gone bad: reloaded,2008-06-02 00:00:00+00:00,2008,5pKCCKE2ajJHZ9KAiaK11H,229413,15,1,unknown,female
7cUhxtLxcNZXV6Qdpi8PTO,promiscuous,nelly furtado; timbaland,2vCWHXLetotBI8ETx7TICg,the best of nelly furtado (international version),2010-01-01 00:00:00+00:00,2010,2jw70GZXlAI8QzWeY2bgRc; 5Y5TRrQiqgUO4S36tzjIRZ,242373,18,1,unknown,group
28NBmftocOzTPEb6OYA9fW,le freak,chic,2KSmpFuIe2nOYYVgA7oa9o,c'est chic,1978-08-11 00:00:00+00:00,1978,0Xf8oDAJYd2D0k3NLI19OV,327573,8,1,disco; funk,unknown
1chu8wc9zbNqTQ2ahROys1,my sweet lord,george harrison,16YCkHew4MBxGtpqkCTx6M,all things must pass (remastered),1970-11-27 00:00:00+00:00,1970,7FIoB5PHdrMZVC3q2HE5MS,281226,28,1,unknown,male
2LkaNhCrNVmcYgXJeLVmsw,the sound of silence,simon & garfunkel,6aimJxDJMApLmry2VSjsLT,the graduate,1968-01-21 00:00:00+00:00,1968,70cRZdQywnSFp9pnc2WTCE,185440,14,1,folk; folk rock,unknown
2yzPBlE5UXK2sqvnNM9QQ0,west end girls - 2001 remaster,pet shop boys,0AwBxVtsvLVwmaVwwe5beS,please,1986-03-24 00:00:00+00:00,1986,2ycnb8Er79LoH2AsR5ldjh,285733,11,1,new wave; synthpop,unknown
2Uu8IiLkLY0UXhCHka4Dlr,doo wop (that thing),ms. lauryn hill,2Uc0HAF0Cj0LAgyzYZX5e3,the miseducation of lauryn hill,1998-08-25 00:00:00+00:00,1998,2Mu5NfyYm8n5iTomuKAEHl,320266,14,1,neo soul,unknown
1C0pmryC2MdXfa7MZ9uIrU,one week,barenaked ladies,4FsibLgkGMV9AfbLtEqvxT,stunt,1998-07-07 00:00:00+00:00,1998,0dEvJpkqhrcn64d3oI8v79,169760,13,1,unknown,unknown
79LdvxXi5JYUjhnO7v9Fi3,the look,roxette,487Xg1a57O6pDfkyYcbuFx,look sharp!,1988-10-19 00:00:00+00:00,1988,2SHhfs4BiDxGQ3oxqf0UHY,237320,13,1,swedish pop,unknown
1qIKynV6YQZgocodkPdCy7,listen to your heart,roxette,487Xg1a57O6pDfkyYcbuFx,look sharp!,1988-10-19 00:00:00+00:00,1988,2SHhfs4BiDxGQ3oxqf0UHY,328093,13,1,swedish pop,unknown
0F0MA0ns8oXwGw66B2BSXm,let's dance - 1999 remaster,david bowie,37KYBt1Lzn4eJ4KoCFZcnR,let's dance (1999 remaster),1983-04-14 00:00:00+00:00,1983,0oSGxfWSnnOXhD2fKuz2Gy,457133,8,1,art rock; glam rock,male
2sXp9Qmvc7mRaDBjBgcGGi,every breath you take - remastered 2003,the police,7yDxJXFPl88Dt9kBo0dDD6,synchronicity,1983-06-01 00:00:00+00:00,1983,5NGO30tJxFlKixkPSgXcFE,253886,11,1,unknown,unknown
05CTGhMQQuBDJ5XkNYz6f4,ridin',chamillionaire; krayzie bone,4DcgSTRhERujeyYr1wuLRu,the sound of revenge,2005-01-01 00:00:00+00:00,2005,6vdMPayKk8YJxxeNP5oMCb; 53B8dEQzmtefvkdCAkO0YR,303053,16,1,southern hip hop,group
10hcDov7xmcRviA8jLwEaI,need to know,doja cat,7N3SiwnBMR1C8hcA4W1GtH,need to know,2021-06-11 00:00:00+00:00,2021,5cj0lLjcoR7YOSnhnX0Po5,210560,1,1,unknown,female
1lzr43nnXAijIGYnCT8M8H,it wasn't me,shaggy; rik rok,6NmFmPX56pcLBOFMhIiKvF,hot shot (international version #2),unknown,0,5EvFsr3kj42KNv97ZEnqij; 67wCYxOq4A1ohAs7jWYaOJ,227600,15,1,dancehall; lovers rock; ragga; reggae; riddim,group
0oXuKhuNkXiZtuoxrdt3Ca,hot in herre,nelly,502wXEj9iWWdqaAi0CO75M,nellyville (explicit version),2002-06-25 00:00:00+00:00,2002,2gBjLmx6zQnFGQJCAQpRgw,228226,19,1,unknown,male
12yGwtB2h9NlzeOKYfVYTF,don't matter,akon,13C2pc5O7ofZKd4p2VYO3S,konvicted,unknown,0,0z4gvV4rjIZ9wHck67ucSV,293066,17,1,unknown,male
4SRqDmPxYX0pUb5B5ut2Ri,so sick,ne-yo,1WO7bigEZckVrkzPBjAsiQ,in my own words,2006-01-01 00:00:00+00:00,2006,21E3waRsmPlU7jZsS13rcj,207186,13,1,unknown,male
19qn6oU2t0E72ENA0aWNsX,so what,p!nk,2MqP4akeOQpLkq7jpQqlHT,funhouse: the tour edition,unknown,0,1KCSPY1glIKqW2TotWuXOR,215160,14,1,unknown,female
46qtEi9qJOXxmY0qel1wpN,crank that (soulja boy),soulja boy,49tXmS631KKId7U6Pu2tg8,souljaboytellem.com,2007-01-01 00:00:00+00:00,2007,6GMYJwaziB4ekv1Y6wCDWS,221933,14,1,unknown,male
5nPdMALTEd7HOjn16oNf2X,don't go breaking my heart,elton john; kiki dee,6tKgjhjWDMVlgb3a6KoI1x,rock of the westies (remastered),1975-10-24 00:00:00+00:00,1975,3PhoLpVuITZKcymswpck5b; 4vjGlQWexbru6aOUCLTVir,275440,10,1,unknown,group
4S5b3wwIXpVNvY2jeIQdKu,sos,rihanna,1F0HfWg9fdLDdeIfh9CnjU,a girl like me,2006-04-10 00:00:00+00:00,2006,5pKCCKE2ajJHZ9KAiaK11H,238920,14,1,unknown,female
6dViIgkYIRccNImPln58rS,angel,shaggy; rayvon,6NmFmPX56pcLBOFMhIiKvF,hot shot (international version #2),unknown,0,5EvFsr3kj42KNv97ZEnqij; 1oqC0QCUYf3c2pPB8h5EAj,235133,15,1,reggae,group
0En1z8CJgm4msQsRa73Q3i,winchester cathedral,new vaudeville band,6S4f1MwkXfhtMfYTcnFjOk,feel the sound of the 60's,2005-07-10 00:00:00+00:00,2005,4UD9XOagGdElo7BpVzLltZ,147186,14,1,unknown,unknown
23IWhAK0cYRwnBT5EE8i3u,don't give up on us,david soul,3bK8cxPBLUFkeBeoqzoWtx,david soul,1976-01-01 00:00:00+00:00,1976,2eFkm34OMSYRUwP4RAtXaT,218946,12,1,unknown,male
7igeByaBM0MgGsgXtNxDJ7,positions,ariana grande,3jqEvfiu2ENgmgzZq27zbi,positions,2020-10-23 00:00:00+00:00,2020,66CXWjxzNUsdJxJ2JdwvnR,172324,1,1,pop,female
5q4I6I0ytvTKuYe1Fquxnx,family affair,mary j. blige,5S8QQNDeDTHaSXsJMo4qoC,no more drama,2001-08-28 00:00:00+00:00,2001,1XkoF8ryArs86LZvFOkbyr,265866,18,1,r&b,female
4aebBr4JAihzJQR0CiIZJv,hello,adele,7uwTHXmFa1Ebi5flqBosig,25,2015-11-20 00:00:00+00:00,2015,4dpARuHxo51G3z768sgnrY,295502,11,1,soft pop,female
01BvT9GPtThEzcMxkptkgN,disturbia,rihanna,1G2ZRwcqN6warfakvcPgEs,good girl gone bad: reloaded,2008-06-02 00:00:00+00:00,2008,5pKCCKE2ajJHZ9KAiaK11H,238626,15,1,unknown,female
1AOmpykwJdf2NOkxwZFIjP,tragedy,bee gees,0hSh9rNtXM1GjJgTYNYlcJ,spirits having flown,unknown,0,1LZEQNv7sE11VDY3SdxQeN,305320,10,0,disco,unknown
1vhNjOtmfgoGy4J6ijCUSS,higher love - full album version,steve winwood,3O59NzKXBD0NGaqpDtVjie,back in the high life,1986-01-01 00:00:00+00:00,1986,5gxynDEKwNDgxGJmJjZyte,351506,8,0,soft rock; yacht rock,male
1qR8saLKsf4oIGdpt4QUQc,we belong together,mariah carey,1qmkUjb9IsZgAttODKZPSB,the emancipation of mimi (international jewel),unknown,0,4iHNK0tOyZPYnBU7nGAgpQ,201400,14,0,christmas,female
4D9wVFpbDRDK2s6vSgtEl0,i'll be there,the jackson 5,0QqFungnXEznKWTNQw8DXf,third album,1970-09-08 00:00:00+00:00,1970,2iE18Oxc8YSumAU232n4rW,237760,11,0,christmas; motown,unknown
4T6F8QqIg6SuAIZtnJiYN1,i'm your angel,céline dion; r. kelly,32MpBKgfq3OJWbqEFcTwWP,these are special times,unknown,0,4S9EykWXhStSc15wEx8QFK; 2mxe0TnaNL039ysAj51xPQ,331093,16,0,r&b; variété française,group
7rOIWUhSfjWh4E7443PYE8,i'm real - murder remix,jennifer lopez; ja rule,6qchFuC4TcijFIIvXFxenB,j to tha l-o! the remixes (explicit version),unknown,0,2DlGxzQSjYe5N6G9nkYghR; 1J2VVASYAamtQ3Bt8wGgA6,258666,11,0,east coast hip hop,group
5fRTUCS48zwiGai2Ku8gSg,these dreams,heart,1VEQ2mal6ULVnEbk04b6Gp,heart,1985-07-06 00:00:00+00:00,1985,34jw2BbxjoYalTp8cJFCPv,254960,10,0,aor; classic rock; rock,unknown
7JONSdrjJH6TfUPGKJcSjn,jive talkin',bee gees,5LSVsetFxZ1Chl4iL05wAz,main course,1975-08-01 00:00:00+00:00,1975,1LZEQNv7sE11VDY3SdxQeN,222000,10,0,disco,unknown
0cJ053ljI4BuP5P8tJnK5j,for you blue - remastered,the beatles,2pCqZLeavM2BMovJXsJEIV,let it be (remastered),1970-05-08 00:00:00+00:00,1970,3WrFJ7ztbogyGnTHbHJFl2,152213,12,0,classic rock; psychedelic rock,unknown
4P9H4333UbJRizKAlTm0cw,the love you save,the jackson 5,4GuzZh2dtsOjG3sMkx52eR,abc,1970-05-08 00:00:00+00:00,1970,2iE18Oxc8YSumAU232n4rW,179306,12,0,christmas; motown,unknown
4sj8qFcEDnRPNv3tBbUVUf,me and mrs. jones,billy paul,3x36ONTtlbPuXrAjI3aNI6,360 degrees of billy paul,unknown,0,187xgSpsFH8mMbAcoCW0zE,285760,9,0,classic soul; motown; philly soul; soul,male
6cb0HzFQPN4BGADOmSzPCw,abc,the jackson 5,4GuzZh2dtsOjG3sMkx52eR,abc,1970-05-08 00:00:00+00:00,1970,2iE18Oxc8YSumAU232n4rW,174866,12,0,christmas; motown,unknown
0B63PCQ1gOm2YhJiVUQK5Z,love you inside out,bee gees,0hSh9rNtXM1GjJgTYNYlcJ,spirits having flown,unknown,0,1LZEQNv7sE11VDY3SdxQeN,253146,10,0,disco,unknown
40b31eggZB30hoqXhGm4qc,band on the run - remastered 2010,paul mccartney; wings,5WDwQd1NNzitecaWN7BoUB,band on the run (standard),1973-12-05 00:00:00+00:00,1973,4STHEaNw4mPZ2tzheohgXB; 3sFhA6G1N0gG1pszb6kk1m,313026,9,0,unknown,group
27B6wnfrawbSeY2jL4T4Ew,isn't it a pity,george harrison,16YCkHew4MBxGtpqkCTx6M,all things must pass (remastered),1970-11-27 00:00:00+00:00,1970,7FIoB5PHdrMZVC3q2HE5MS,430866,28,0,unknown,male
560rREKGHgFwL4IbiLzLuv,nothing from nothing,billy preston,0FH6FFkoKtLXwb4CjzMJjW,the kids & me,1974-01-01 00:00:00+00:00,1974,0IecGJbdBeYSOVtSPRehh5,156200,11,0,motown,male
6zi8CBNZXobD7VhSrUWTko,alone again (naturally),gilbert o'sullivan,0LUHzNAys6ql693eFE0Q3C,back to front (deluxe),unknown,0,4HVmeVTQBgvTuvjB1JYwaf,221373,17,0,unknown,male
3b0EOvScbZUc0qJx0E1L2z,i want you back,the jackson 5,16TNmWWPXkuaXqNBmPYHp9,diana ross presents the jackson 5,1969-12-18 00:00:00+00:00,1969,2iE18Oxc8YSumAU232n4rW,176333,12,0,christmas; motown,unknown
1OtWwtGFPXVhdAVKZHwrNF,suspicious minds,elvis presley,38lhaWsw8PImY1pIIlKyDJ,back in memphis,unknown,0,43ZHCT0cAZBISjO8DG9PnE,263973,20,0,rock and roll; rockabilly,male
7qVOasZcHa4faF1TqvPEKF,fame - 2007 remaster,david bowie,3VHW81P7SsBqPBGjiCJRXj,young americans (2007 remaster),1975-03-07 00:00:00+00:00,1975,0oSGxfWSnnOXhD2fKuz2Gy,260946,11,0,art rock; glam rock,male
0cs3dkKsYJwdauvRRJaCOm,war,edwin starr,5Lj0voE6hpEZ9zTms5i4Z2,the hits of edwin starr,1987-01-01 00:00:00+00:00,1987,1B8AXU6gIIafpyLEpbcv1u,203800,20,0,classic soul; motown; northern soul,male
69l8nFPu0LWmnoJX7YSVYc,you've got a friend,james taylor,0h8hazllDADHsrSpcQCltk,mud slide slim and the blue horizon,unknown,0,0vn7UBvSQECKJm2817Yf1P,268706,13,0,folk rock; singer-songwriter; soft rock,male
7nPc4tfJCRvcxxt9Xz3ugx,theme from shaft,isaac hayes,2fJgWsAG6PKSOhcrsNEyDm,shaft,unknown,0,3IKV7o6WPphDB7cCWXaG3E,276066,15,0,classic soul; funk; soul,male
6eVOlcghvV4pB2gIQvcDKt,please mr. postman,carpenters,2gByYsDFncvtJUzPmI53s1,horizon,1975-01-01 00:00:00+00:00,1975,1eEfMU2AhEo7XnKgL7c304,172733,10,0,adult standards; christmas,unknown
6jWkZvd1URGktyTTwcpPpB,my girl,the temptations,7C4vMPQR8KcbZv4e2ZI0lc,the temptations sing smokey,1965-01-01 00:00:00+00:00,1965,3RwQ26hR2tJtA8F9p2n7jG,165000,12,0,classic soul; motown; soul,unknown
3wmIUifLPw54kZoFIHFWMd,philadelphia freedom,elton john,2TMYlsU9a7v5Z0fXkmrlJC,captain fantastic and the brown dirt cowboy (remastered),1975-05-19 00:00:00+00:00,1975,3PhoLpVuITZKcymswpck5b,324573,13,0,unknown,male
6RVevoPzbGygqvm6LxHAuf,hot stuff,donna summer,2ldxRwrqpPb7M8tZsGoqMS,the dance collection,1987-01-01 00:00:00+00:00,1987,2eogQKWWoohI3BSnoG7E2U,400440,8,0,disco; hi-nrg,female
0rDgbcExFw7JSJaj1h6qCZ,to be with you,mr. big,4wrL5QVjiUchNsFOeKXxwn,lean into it,unknown,0,5OfhOoKunSnuubxxRML8J3,208400,11,0,glam metal,unknown
02gV5Zc9ctbZxD1uTNIok5,without you - remastered,harry nilsson,4s2hhmQizU4FHtRU7dDzHP,nilsson schmilsson,unknown,0,3RTzAwFprBqiskp550eSJX,203000,16,0,baroque pop; singer-songwriter,male
1Ll8UuomlZEhuZYLxUz09J,here i go again,whitesnake,4VFnPOLeGFOTB7yuU0W2bT,whitesnake,1987-01-01 00:00:00+00:00,1987,3UbyYnvNIT5DFXU4WgiGpP,275733,9,0,glam metal; glam rock; hard rock,unknown
3rrrMhc76FDnS4N7wu2KfH,everything is beautiful - 1970 #1 billboard chart hit,ray stevens,1NIuhPBRDEYhm9wt3t2jNx,everything is beautiful,unknown,0,7MpUvihmfilIxyN20kXwQj,212773,11,0,classic country; comedy,male
5yfrc6CGOXxDWx3nGUDcNj,stop! in the name of love,the supremes,5Z9hrH7aGLMT9s6lNYx2HH,more hits by the supremes - expanded edition,1965-07-23 00:00:00+00:00,1965,57bUPid8xztkieZfS7OlEV,172933,52,0,classic soul; motown; northern soul; soul,unknown
0zRtBDhwtIFTfoK2HuURbM,raindrops keep fallin' on my head,b.j. thomas,7lU97qE3TN6fmF2f6ncoel,raindrops keep fallin' on my head,unknown,0,0uUNzXylqsZdmFDwdxaP1V,184493,10,0,unknown,male
